content,score,clean_text,sentiment,sentiment_label
"Pake Kuota lancar tp masih loading ketika kembali ke lobby setelah beralih fitur, Blm di Fix smpai saat ini, dan satu lagi... Masih drop sinyal saat dimainkan menggunakan WiFi (ping merah) kecepatan turun drastis, padahal selain game ini semua lancar.... Gua kasih BINTANG Satu karena tidak ada upgrade utk faktor kenyamanan, semua masih sama...",1,"pake kuota lancar tp loading lobby beralih fitur, blm fix smpai ini, lagi... drop sinyal dimainkan wifi (ping merah) kecepatan turun drastis, game lancar.... gua kasih bintang upgrade utk faktor kenyamanan, sama...",-0.25,negatif
"Masih banyak bug di dalam game, terkadang saat memulai satage ketiga loading nya pasti tertahan, padahal jaringan ku normal loh. Normal kembali kecuali login ulang, mohon lebih di perhatikan lagi bug di dalam gamenya. Itu sj terimakasih",3,"bug game, terkadang satage ketiga loading tertahan, jaringan ku normal loh. normal kecuali login ulang, mohon perhatikan bug gamenya. sj terimakasih",0.0,netral
"Menurutku ini game bagus dari segi grafik maupun gameplay,tapi perlu diperhatikan lagi bug2 yang ada,contohnya ketika dilobby terus buka event ataupun pengaturan dan close tiba2 ada tanda loading,tapi sejauh ini okelah mungkin karena game masih baru juga jadi masih ada beberapa bug",5,"menurutku game bagus segi grafik gameplay,tapi diperhatikan bug2 ada,contohnya dilobby buka event pengaturan close tiba2 tanda loading,tapi okelah game bug",0.0,netral
"Terlalu banyak bug dan loading, baru keluar sebentar loading lagi, baru masuk pertarungan loading lagi, baru ngecek misi loading lagi. Dan kebanyakan bug nya terdapat pada loading screennya, seperti loading screen yang tiba tiba menghitam, loading screen yang menyangkut di pertengahan, padahal jaringanku lancar. Kami harap kepada developer untuk segera memperbaiki masalah ini, karena ketika kami menemukan bugnya kami harus mengulangi game nya beberapa kali, dan itu memakan waktu yang lama.",2,"bug loading, sebentar loading lagi, masuk pertarungan loading lagi, ngecek misi loading lagi. kebanyakan bug loading screennya, loading screen menghitam, loading screen pertengahan, jaringanku lancar. harap developer memperbaiki ini, menemukan bugnya mengulangi game kali, memakan lama.",0.0,netral
"Ini kapan mau perbaikan bug loading nya . Dikit² bug loading . Jadi buat males lama² maen nya . Terlalu banyak drama bug loading . Tak kira hp saya yg chipsetnya snap 720 yg masalah , di coba pake hp laen dengan chipset snap 800++ sama aj bug loading nya",2,"perbaikan bug loading . dikit² bug loading . males lama² maen . drama bug loading . hp chipsetnya snap 720 , coba pake hp laen chipset snap 800++ aj bug loading",0.0,netral
"Game nya keseluruhan bagus bgt cuma selain bug loading apa bisa saat bertarung untuk tidak digunakan batas waktu? , karena sebenarnya walaupun level yang ada dan level musuh jauh berbeda sebenarnya bisa dikalahkan seperti yang ada di anime nya. Hanya saja kita harus main kejar kejaran dengan waktu oleh karena itu kita jadi kalau. jadi tolong jangan digunakan batas waktu agar pertarungan menjadi semakin menegangkan. Sekian",4,"game bagus bgt bug loading bertarung batas waktu? , level level musuh berbeda dikalahkan anime nya. main kejar kejaran kalau. tolong batas pertarungan menegangkan. sekian",0.0,netral
Game yg penuh bug nggak jls seperti: 1. Stuck in loading pertempuran 2. Stuck di dalam tanah 3. Stuck in loading intro game 4. Kita stuck harus banget mengulang kembali login/relogin bikin nggak nyaman banget ayolah pihak studio sistem operasi nya diperbaiki / di update kembali jangan hanya mementingkan grafik game kalau performa sistem operasi nya kurang seperti yg saya keluhkan. SANGAT PENTING UNTUK MEMENTINGKAN KENYAMANAN DALAM BERMAIN BUKAN HANYA PENAMPILAN YANG OKE TAPI STANDAR LOADING BUG,1,game penuh bug nggak jls seperti: 1. stuck in loading pertempuran 2. stuck tanah 3. stuck in loading intro game 4. stuck banget mengulang login/relogin nggak nyaman banget ayolah studio sistem operasi diperbaiki / update mementingkan grafik game performa sistem operasi keluhkan. mementingkan kenyamanan bermain penampilan oke standar loading bug,-0.7184,negatif
"Gamplay bagus hadiah ga terlalu pelit, tapi 1. Bug loading ga jalan 2. Bug freeze di loading tapi suara game udah masuk di pertarungan 3. Bug hero tim aliansi tidak muncul( misal harusnya 3 chara tapi di gameplay cuma bisa pakai 1/2) 4. Bug bantuan pasukan bayangan hilang ketika masuk gameplay 5. Bug semua hero jadi sama (misal 3 hero alicia semua) 6. Bug loading layar hitam ketika restart gameplay 7. Bug masuk gameplay tapi latarnya tembus dan tidak character tidak bisa digerakkan Dst",3,"gamplay bagus hadiah pelit, 1. bug loading jalan 2. bug freeze loading suara game udah masuk pertarungan 3. bug hero tim aliansi muncul( 3 chara gameplay pakai 1/2) 4. bug bantuan pasukan bayangan hilang masuk gameplay 5. bug hero (misal 3 hero alicia semua) 6. bug loading layar hitam restart gameplay 7. bug masuk gameplay latarnya tembus character digerakkan dst",0.9001,positif
"tolong perbaiki bug nya kurang nyaman mainnya, dari stuck loading berkali2 dan saat ingin ultimate skill terakhir ke boss sering ga bisa padahal ngelawannya susah payah Tambahan : saya pikir setelah update bugnya bakal diperbaiki, ternyata tidak, sy sudah cukup sabar sm main di hp sy yang sedikit ngeframe jangan ditambah mood jelek sy sm bug yang dari awal rilis ga pernah diperbaiki, nanti kalo dh bener ku kasi bintang 5",1,"tolong perbaiki bug nyaman mainnya, stuck loading berkali2 ultimate skill boss ngelawannya susah payah tambahan : pikir update bugnya diperbaiki, tidak, sabar sm main hp ngeframe ditambah mood jelek sm bug rilis diperbaiki, dh bener ku kasi bintang 5",-0.25,negatif
"untuk gameplay sih ku kasih bintang 5, tapi kurangnya banyak banget di sistem gamenya. habis loading selalu macet harus relog terus terusan, kalo ga di perbaiki ini gamungkin bisa nyaman maininnya. tolong segera di perbaiki!!! saya kurangin rating saya dulu, karna ini game makin parah gabisa di nikmatin buat main enjoy. selalu ada stuck dan harus relog, setelah relog juga pasti ada stuck/bug lagi!!!! sumpah loh dari awal rilis sampe sekarang 7 juni itu stuck di loading masih belum di perbaiki???",1,"gameplay sih ku kasih bintang 5, kurangnya banget sistem gamenya. habis loading macet relog terusan, perbaiki gamungkin nyaman maininnya. tolong perbaiki!!! kurangin rating dulu, karna game parah gabisa nikmatin main enjoy. stuck relog, relog stuck/bug lagi!!!! sumpah loh rilis sampe 7 juni stuck loading perbaiki???",0.4419,positif
"gw sih mainnya enjoy2 aja, tapi bug loading nya agak meresahkan. apalagi pas main cerbe, kena serangannya, eh melayang gk turun2 wkwk, untung kuncinya masih utuh pas retry., gw tau ini game banyak bansos, agak ramah f2p, ditambah top upnya worth it semua, tapi di fix lah bugnya (khususnya di hp), soalnya gw liat org main di pc, gk kena bug apa2",4,"sih mainnya enjoy2 aja, bug loading meresahkan. pas main cerbe, kena serangannya, eh melayang turun2 wkwk, untung kuncinya utuh pas retry., tau game bansos, ramah f2p, ditambah top upnya worth it semua, fix bugnya (khususnya hp), liat org main pc, kena bug apa2",0.4019,positif
"Game dengan bug yang paling banyak dan sering terjadi, game sampah baru main sekali langsung bug harus relog terus menerus dari black screen, loadingterus menerus, stuck di loading screen, ngga bisa di gerakin, hanya terdengar suara aja dan masih banyak bug lainnya, ini developernya ngga bisa kerja atau testernya ngga kompeten game banyak bug masih bisa launching, coba cek lagi di device POCO F4 5G.",1,"game bug terjadi, game sampah main langsung bug relog menerus black screen, loadingterus menerus, stuck loading screen, ngga gerakin, terdengar suara aja bug lainnya, developernya ngga kerja testernya ngga kompeten game bug launching, coba cek device poco f4 5g.",-0.25,negatif
"habis update kok malah nggak bisa masuk ya,, selalu berhenti di 70-80 % loadingnya,, di tungguin lama bangat nggak naik2, di tutup teus buka ulang juga masih sama saja,, kalau update tolong dong di perbaiki lag-nya,, padahal sebelum update masih bisa masuk, meski sering lag, bintanya aku turunin dari 5 ke 3 bintang,, kalau sudah mendingan, udh bisa main lagi baru aku kasi balik bintang 5-nya,",3,"habis update nggak masuk ya,, berhenti 70-80 % loadingnya,, tungguin bangat nggak naik2, tutup teus buka ulang saja,, update tolong perbaiki lag-nya,, update masuk, lag, bintanya turunin 5 3 bintang,, mendingan, udh main kasi bintang 5-nya,",-0.34,negatif
Sebenarnya game nya bagus banget tapi kekurangan nya sering bug seperti saat loading tapi malah loading nya ga berhenti henti ternyata loadingnya jadi harus keluar game buat atur kembali dan juga saat main game sering banget mau lawan boss malah jadi hitam layarnya mohon diperbaiki,3,game bagus banget kekurangan bug loading loading berhenti henti loadingnya game atur main game banget lawan boss hitam layarnya mohon diperbaiki,0.0,netral
"Saran dipermudah lagi untuk memperkuat karakter, karna mc dan hunter gw dah punya stats yg bagus tapi masi gak tembus damagenya yg dimana harus perlu dupe lebih dan itu sedikit menyusahkan untuk player F2P. Dan itu cuma saran mau gimanapun gw F2P yg gak terlalu berpengaruh dalam pengembangan game. Kalo untuk yg lain dah bagus dan puas banget, Terimakasih.",5,"saran dipermudah memperkuat karakter, karna mc hunter dah stats bagus masi tembus damagenya dimana dupe menyusahkan player f2p. saran gimanapun f2p berpengaruh pengembangan game. dah bagus puas banget, terimakasih.",-0.3612,negatif
"Hi Developer, perbaiki sistem dalam pengunduhan DATA GAME, karena pengunduhan terasa sangat berat, pengunduhan harusnya 3-4GB tapi menghabiskan data(jaringan seluler) hingga 10Gb. Setelah itu saat login terasa berat Bagaimana ini?",4,"hi developer, perbaiki sistem pengunduhan data game, pengunduhan berat, pengunduhan 3-4gb menghabiskan data(jaringan seluler) 10gb. login berat ini?",0.0,netral
"Gamenya bagus, tetapi terlalu lama loadingnya. Harusnya ada tempat untuk nambah xp bagi yg main seharian, ni sangat susah nambah xp kalau udh lev 45an, harusnya kalau mengulang raid, nambah xp la, akhirnya cuma nunggu 1 hari agar bisa nambah xp, nunggu kunci dungeon dapat dlu, masa iya dikit2 beli. Udah loadingnya terlalu lama dan banyak, d tambah untuk menaikkan xp hunter tidak ada, solusinya hanya beli biar bisa cepat nambah xp, jd gk da gunanya main seharian game ini, nunggu 1 hari dlu,",3,"gamenya bagus, loadingnya. nambah xp main seharian, ni susah nambah xp udh lev 45an, mengulang raid, nambah xp la, nunggu 1 nambah xp, nunggu kunci dungeon dlu, iya dikit2 beli. udah loadingnya banyak, menaikkan xp hunter ada, solusinya beli cepat nambah xp, jd da gunanya main seharian game ini, nunggu 1 dlu,",0.9274,positif
"bug nya banyak banget, apalagi pas mau battle malah stuck loading ga bisa di apa''in alhasil harus relog, males banget, terus pas battle lawannya ga bisa di lock, terus gabisa di hit, apaan coba, tolong semua bug nya diperbaiki",3,"bug banget, pas battle stuck loading apa''in alhasil relog, males banget, pas battle lawannya lock, gabisa hit, coba, tolong bug diperbaiki",-0.7351,negatif
"Game ini sudah bagus namun saya saat ke tab event dan keluar dari tab event, loading setiap kali berulang ulang dan baik di tab event maupun di tab Seong Jinwo/hunter dan lainnya. Itu sangat menggangu. Saya sudah mencoba menggunakan 2 jaringan. Yaitu Wifi Dan Data Saluran, Loading itu tetep saja muncul. Tidak tahu dengan player lain, namun saya mengalami itu sering saat bermain.",3,"game bagus tab event tab event, loading kali berulang ulang tab event tab seong jinwo/hunter lainnya. menggangu. mencoba 2 jaringan. wifi data saluran, loading tetep muncul. player lain, mengalami bermain.",0.0,netral
"Permainan udah bagus tpi agar dibuat lebih menarik lagi,grafis bagus tpi untuk android harus pake grafis paling rendah buat main, banyak bug game seperti harus sering re-login di loby terlalu banyak loading, dan yang paling mengganggu pas mau in game ada bug terus ga bisa dipencet apa apa",3,"permainan udah bagus tpi menarik lagi,grafis bagus tpi android pake grafis rendah main, bug game re-login loby loading, mengganggu pas in game bug dipencet",0.0,netral
"Gamenya menarik dan juga developer tidak pelit dan banyak hadiahnya. Masih banyak bug seperti halnya tiba-tiba loading ketika battle, ada di battle pass game nge freeze ketika claim. Mohon diperbaiki.",2,"gamenya menarik developer pelit hadiahnya. bug halnya loading battle, battle pass game nge freeze claim. mohon diperbaiki.",-0.6124,negatif
Game nya udah bagus grafik ok lah story mah jangan di tanya tinggal nonton aja Tapi ini yg bermasalah dalam game nya - loading terus menerus (jadi setiap ngelakuin sesuatu mau ngapain aja bakal loading saya kayak bisa habisin 10 menitan baru main story + semua loading nya lama banget - suka fps drop (padalan dah rata kiri hp juga lumayan) -masih suka ada bug nha kayak stuck di stag gitu atau stuck di loading screen -pas loading suka freeze tiba tiba dan ini juga lumayan lama Semangat aja ya,2,game udah bagus grafik ok story mah tinggal nonton aja bermasalah game - loading menerus (jadi ngelakuin ngapain aja loading kayak habisin 10 menitan main story + loading banget - suka fps drop (padalan dah kiri hp lumayan) -masih suka bug nha kayak stuck stag gitu stuck loading screen -pas loading suka freeze lumayan semangat aja ya,-0.4019,negatif
"game nya bagus.. tapi sayang, banyak banget bug dan sering banget stuck di loading screen. padahal maintenance rutin tapi bug nya kaga ilang2, maintenance nya cuma buat update event doang kah? tolong diperbaiki lah yaa, gua suka ama ini game soalnya.",3,"game bagus.. sayang, banget bug banget stuck loading screen. maintenance rutin bug kaga ilang2, maintenance update event doang kah? tolong diperbaiki yaa, gua suka ama game soalnya.",-0.25,negatif
Setelah update 29/5/2024 yang ada hanya tambahan item dan events tidak ada sama sekali perbaikan pada bugs. Masih sering ada bug pada mobile salh satunya seperti stuck loading saat bermain dan ini cukup sering. Saya harap kedepannya jika ada update tidak hanya update item dan event tetapi bug juga diperbaiki,1,update 29/5/2024 tambahan item events perbaikan bugs. bug mobile salh satunya stuck loading bermain sering. harap kedepannya update update item event bug diperbaiki,-0.25,negatif
"banyak banget bug nya, paling sering di loading, entah itu pas mau login aplikasi ataupun masuk ke permainan seperti gate, kisah dll, sebenernya gamenya bagus, grafiknya bagus, alurnya lumayan, developer juga ga pelit, minus cuma banyak bug aja",3,"banget bug nya, loading, pas login aplikasi masuk permainan gate, kisah dll, sebenernya gamenya bagus, grafiknya bagus, alurnya lumayan, developer pelit, minus bug aja",0.0,netral
"Loading in game nge bug, joystick bug,skill(late respon),dungeon instan bug(wolf terakhir sekarat gk keluar lagi dari portal),dll masih banyak mungkin sebagiannya salah hp gw yang gk ngedukung buat main ini game,tapi tetep aja kecewa 😑",2,"loading in game nge bug, joystick bug,skill(late respon),dungeon instan bug(wolf sekarat portal),dll sebagiannya salah hp ngedukung main game,tapi tetep aja kecewa 😑",0.1779,positif
